Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Olgyay;86354;AUS;1940;1942;1990;1990;3;6;1;2;0;5;0;L31254;1940;1956;x
Major J;86355;AUS;1940;1943;1944;1990;1;5;128;2;0;5;0;L31255;1940;1990;x
Lánghy;86356;AUS;1940;1943;1990;1990;3;4;0;0;0;5;0;L31256;1940;1990;x
Marschalkó;86357;AUS;1940;1943;1990;1990;3;4;0;0;0;5;0;L31257;1940;1990;x
Kassay-Farkas;86360;AUS;1941;1943;1990;1990;3;5;32;1;0;5;0;L31260;1941;1950;x
Hindy;86362;AUS;1942;1944;1945;1990;1;5;2;0;0;5;0;L31262;1942;1990;x
Bisza;86363;AUS;1941;1944;1990;1990;2;6;128;2;0;5;0;L31263;1941;1990;x
Harmos;86366;AUS;1942;1944;1990;1990;2;5;32;0;0;5;0;L31266;1942;1958;x
Kálmán;86368;AUS;1942;1944;1990;1990;2;4;0;0;0;5;0;L31268;1942;1990;x
Kiss I;86369;AUS;1942;1944;1990;1990;2;6;2;0;0;5;0;L31269;1942;1990;x
Kovács Gy;86370;AUS;1942;1944;1990;1990;2;5;0;1;0;5;0;L31270;1942;1990;x
Kozma I;86371;AUS;1942;1944;1990;1990;2;6;2;3;0;5;0;L31271;1942;1990;x
Makay;86374;AUS;1942;1944;1990;1990;2;5;4;1;0;5;0;L31274;1942;1990;x
Markóczy;86375;AUS;1942;1944;1990;1990;2;6;0;2;0;5;0;L31275;1942;1956;x
Bardóczy;86380;AUS;1943;1944;1990;1990;2;6;0;1;0;5;0;L31280;1943;1990;x
Nagyöszy;86381;AUS;1943;1944;1990;1990;2;6;0;1;0;5;0;L31281;1943;1990;x
Futó;86384;AUS;1942;1944;1990;1990;3;6;0;1;0;5;0;L31284;1942;1990;x
Kudriczy;86385;AUS;1943;1944;1990;1990;3;6;0;2;0;5;0;L31285;1943;1990;x
Finta;86386;AUS;1942;1990;1990;1990;2;5;0;0;0;5;0;L31286;1942;1990;x
Árvay;86387;AUS;1942;1990;1990;1990;3;4;0;0;0;5;0;L31287;1942;1990;x
Akay;86389;AUS;1940;1990;1990;1990;3;4;0;0;0;5;0;L31289;1940;1990;x
Abt;86393;AUS;1941;1990;1990;1990;3;4;0;0;0;5;0;L31293;1941;1990;x
Deseö-Rödl;86397;AUS;1938;1990;1990;1990;3;6;32;1;0;5;0;L31297;1938;1990;x
Horváth J;86398;AUS;1938;1990;1990;1990;3;5;2;0;0;5;0;L31298;1938;1990;x
Horvay;86399;AUS;1938;1990;1990;1990;3;5;0;0;0;5;0;L31299;1938;1990;x
Nagy Gé;86400;AUS;1942;1990;1990;1990;3;5;0;0;0;5;0;L31300;1942;1990;x
Bittó;86402;AUS;1939;1990;1990;1990;3;4;0;0;0;5;0;L31302;1939;1956;x
Hager;86403;AUS;1939;1990;1990;1990;3;5;0;0;0;5;0;L31303;1939;1990;x
Kuthy;86404;AUS;1945;1945;1947;1990;3;4;0;0;0;5;0;L31304;1945;1958;x
Paksy;86407;AUS;1939;1990;1990;1990;3;5;0;1;0;5;0;L31307;1939;1956;x
Beleznay;86419;AUS;1940;1990;1990;1990;3;4;0;0;0;5;0;L31319;1940;1947;x
Heim;86422;AUS;1940;1990;1990;1990;3;5;0;1;0;5;0;L31322;1940;1942;x
Hunfalvay;86424;AUS;1940;1990;1990;1990;3;5;0;0;0;5;0;L31324;1940;1990;x
Kiskéry;86425;AUS;1940;1990;1990;1990;3;4;0;0;0;5;0;L31325;1940;1990;x
Legeza;86429;AUS;1940;1990;1990;1990;3;6;0;1;0;5;0;L31329;1940;1990;x
Madaras;86431;AUS;1940;1990;1990;1990;3;4;0;0;0;5;0;L31331;1940;1950;x
Móricz;86433;AUS;1947;1990;1990;1990;3;5;0;0;0;5;0;L31333;1947;1990;x
Németh I;86434;AUS;1940;1990;1990;1990;3;6;0;0;0;5;0;L31334;1940;1990;x
Makay-Hollósy;86441;AUS;1946;1990;1990;1990;3;6;0;0;0;5;0;L31341;1946;1990;x
Pacor;86442;AUS;1945;1990;1990;1990;3;6;64;0;0;5;0;L31342;1945;1990;x
Oláh;86451;AUS;1941;1990;1990;1990;3;5;0;1;0;5;0;L31351;1941;1990;x
Gerlóczy L;86465;AUS;1942;1990;1990;1990;3;6;0;1;0;5;0;L31365;1942;1990;x
Kesseö;86468;AUS;1942;1990;1990;1990;3;6;1;0;0;5;0;L31368;1942;1990;x
Mindszenty;86470;AUS;1942;1990;1990;1990;3;4;0;0;0;5;0;L31370;1942;1956;x
Murahidy;86471;AUS;1942;1990;1990;1990;3;5;32;1;0;5;0;L31371;1942;1990;x
Perey;86474;AUS;1942;1990;1990;1990;3;4;2;0;0;5;0;L31374;1942;1957;x
Budaházy;86491;AUS;1943;1990;1990;1990;3;4;0;1;0;5;0;L31391;1943;1990;x
Cseke;86492;AUS;1943;1990;1990;1990;3;5;0;1;0;5;0;L31392;1943;1990;x
Gergely;86493;AUS;1943;1990;1990;1990;3;5;64;0;0;5;0;L31393;1943;1990;x
Gerlóczy G;86494;AUS;1943;1990;1990;1990;3;5;0;0;0;5;0;L31394;1943;1990;x
Hankovzsky;86496;AUS;1943;1990;1990;1990;3;6;0;1;0;5;0;L31396;1943;1990;x
Istóka;86497;AUS;1943;1990;1990;1990;3;6;0;0;0;5;0;L31397;1943;1990;x
Jordán;86498;AUS;1943;1990;1990;1990;3;6;4;1;0;5;0;L31398;1943;1990;x
Kanotay;86499;AUS;1943;1990;1990;1990;3;4;0;0;0;5;0;L31399;1943;1990;x
Mészöly;86505;AUS;1943;1990;1990;1990;3;6;0;2;0;5;0;L31405;1943;1990;x
Nádas;86521;AUS;1946;1990;1990;1990;3;5;0;0;0;5;0;L31421;1946;1990;x
Haynal;86526;AUS;1944;1990;1990;1990;3;4;0;0;0;5;0;L31426;1944;1990;x
Hódosy;86527;AUS;1944;1990;1990;1990;3;4;2;1;0;5;0;L31427;1944;1990;x
Kisfaludy;86530;AUS;1944;1990;1990;1990;3;5;1;0;0;5;0;L31430;1944;1990;x
Lajtay;86531;AUS;1944;1990;1990;1990;3;5;4;0;0;5;0;L31431;1944;1990;x
Molnár LA;86536;AUS;1944;1990;1990;1990;3;4;0;0;0;5;0;L31436;1944;1990;x
Németh B;86537;AUS;1944;1990;1990;1990;3;5;0;0;0;5;0;L31437;1944;1990;x
Olchváry-Milviusz;86538;AUS;1944;1990;1990;1990;3;3;2;0;0;5;0;L31438;1944;1954;x
Rumy;86540;AUS;1945;1990;1990;1990;3;6;260;0;0;5;0;L31440;1945;1990;x
Bánfalvy;86556;AUS;1943;1990;1990;1990;3;5;0;0;0;5;2;L31456;1943;1990;x
Fráter;86558;AUS;1939;1943;1990;1990;2;5;0;0;0;5;2;L31458;1939;1990;x
Háry;86559;AUS;1930;1938;1990;1990;2;5;0;0;0;5;2;L31459;1930;1953;x
Kenese;86561;AUS;1930;1930;1930;1990;1;4;0;0;0;5;2;L31461;1930;1942;x
Németh J;86563;AUS;1944;1990;1990;1990;3;5;0;0;0;5;2;L31463;1944;1990;x
Orosz;86564;AUS;1939;1990;1990;1990;3;5;16384;0;0;5;2;L31464;1939;1990;x
Szentnémedy;86565;AUS;1930;1990;1990;1990;3;5;0;0;0;5;2;unknown;1930;1990;x
Szirmay;86566;AUS;1939;1943;1990;1990;2;5;0;0;0;5;2;L31466;1939;1990;x
Heppes;86574;AUS;1939;1990;1990;1990;3;5;0;0;0;5;2;L31474;1939;1990;x
Bláha;86601;AUS;1930;1930;1944;1990;2;4;0;1;0;3;0;L70001;1930;1960;x
Catlos;86602;AUS;1930;1930;1930;1930;0;5;0;2;0;5;0;L70002;1930;1960;x
Eminger;86603;AUS;1930;1990;1990;1990;3;4;1;0;0;4;0;L70003;1930;1960;x
Golian;86604;AUS;1930;1930;1930;1990;1;5;4;1;0;3;0;L70004;1930;1960;x
Gruber;86605;AUS;1945;1947;1990;1990;3;6;0;1;0;3;0;L70005;1945;1960;x
Jurech;86606;AUS;1930;1930;1943;1990;2;5;128;1;0;3;0;L70006;1930;1960;x
Kubela;86607;AUS;1930;1945;1990;1990;3;5;0;1;0;4;0;L70007;1930;1960;x
Kuna;86608;AUS;1944;1990;1990;1990;3;5;128;0;0;5;0;L70008;1944;1960;x
Lendvay;86609;AUS;1941;1945;1990;1990;3;4;0;1;0;4;0;L70009;1941;1960;x
Malar;86610;AUS;1930;1930;1944;1990;2;6;0;2;0;5;0;L70010;1930;1960;x
Pilfousek;86611;AUS;1938;1990;1990;1990;3;6;0;0;0;4;0;L70011;1938;1960;x
Sidor;86613;AUS;1941;1990;1990;1990;3;4;0;0;0;5;0;L70013;1941;1960;x
Stefanik;86614;AUS;1930;1990;1990;1990;3;4;1;0;0;5;0;L70014;1930;1944;x
Svoboda;86615;AUS;1944;1945;1946;1947;1;7;4;3;0;5;0;L70015;1944;1960;x
Turanec;86616;AUS;1930;1942;1990;1990;3;6;0;2;0;4;0;L70016;1930;1960;x
Kubela;86617;AUS;1930;1945;1990;1990;2;5;0;0;0;4;1;L70017;1939;1960;x
Hanovac;86619;AUS;1939;1990;1990;1990;3;4;0;0;0;5;2;L70019;1939;1960;x
Kovarik;86620;AUS;1930;1990;1990;1990;3;5;0;0;0;5;2;L70020;1930;1944;x
Kukacsza;86621;AUS;1945;1990;1990;1990;3;4;0;0;0;5;2;L70021;1945;1960;x
Mezlar;86622;AUS;1945;1990;1990;1990;3;4;0;0;0;5;2;L70022;1945;1960;x
Pulanick;86623;AUS;1930;1930;1990;1990;2;5;0;0;0;4;2;L70023;1930;1960;x
Reznak;86624;AUS;1940;1990;1990;1990;3;4;4096;0;0;4;2;L70024;1940;1960;x
Snejdarek;86625;AUS;1930;1930;1930;1990;1;6;516;1;0;5;0;L70025;1930;1960;x
Sadek;86626;AUS;1945;1990;1990;1990;3;6;16;0;0;5;0;L70026;1945;1960;x
Nosko;86627;AUS;1945;1945;1990;1990;2;5;4;1;0;5;0;L70027;1945;1960;x
